date,competition,weight,home_team,away_team,home_goals,away_goals,total_goals,goal_diff,result,btts,over_2_5,over_3_5,home_win,draw,away_win,neutral
2010-06-05,Friendly,0.1,Netherlands,Hungary,6,1,7,5,H,1,1,1,1,0,0,False
2010-06-05,Friendly,0.1,Romania,Honduras,3,0,3,3,H,0,1,0,1,0,0,True
2010-06-05,Friendly,0.1,Serbia,Cameroon,4,3,7,1,H,1,1,1,1,0,0,False
2010-06-05,Friendly,0.1,Slovakia,Costa Rica,3,0,3,3,H,0,1,0,1,0,0,False
2010-06-05,Friendly,0.1,South Africa,Denmark,1,0,1,1,H,0,0,0,1,0,0,False
2010-06-05,Friendly,0.1,Switzerland,Italy,1,1,2,0,D,1,0,0,0,1,0,False
2010-06-05,Viva World Cup,1.0,Occitania,Two Sicilies,2,0,2,2,H,0,0,0,1,0,0,True
2010-06-05,Viva World Cup,1.0,Iraqi Kurdistan,Padania,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-06,Friendly,0.1,Nigeria,North Korea,3,1,4,2,H,1,1,1,1,0,0,True
2010-06-07,Friendly,0.1,Tanzania,Brazil,1,5,6,-4,A,1,1,1,0,0,1,False
2010-06-08,Friendly,0.1,Mozambique,Portugal,0,3,3,-3,A,0,1,0,0,0,1,True
2010-06-08,Friendly,0.1,Spain,Poland,6,0,6,6,H,0,1,1,1,0,0,False
2010-06-11,FIFA World Cup,1.0,South Africa,Mexico,1,1,2,0,D,1,0,0,0,1,0,False
2010-06-11,FIFA World Cup,1.0,Uruguay,France,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-12,FIFA World Cup,1.0,Argentina,Nigeria,1,0,1,1,H,0,0,0,1,0,0,True
2010-06-12,FIFA World Cup,1.0,England,USA,1,1,2,0,D,1,0,0,0,1,0,True
2010-06-12,FIFA World Cup,1.0,South Korea,Greece,2,0,2,2,H,0,0,0,1,0,0,True
2010-06-13,FIFA World Cup,1.0,Algeria,Slovenia,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-13,FIFA World Cup,1.0,Germany,Australia,4,0,4,4,H,0,1,1,1,0,0,True
2010-06-13,FIFA World Cup,1.0,Serbia,Ghana,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-14,FIFA World Cup,1.0,Italy,Paraguay,1,1,2,0,D,1,0,0,0,1,0,True
2010-06-14,FIFA World Cup,1.0,Japan,Cameroon,1,0,1,1,H,0,0,0,1,0,0,True
2010-06-14,FIFA World Cup,1.0,Netherlands,Denmark,2,0,2,2,H,0,0,0,1,0,0,True
2010-06-15,FIFA World Cup,1.0,Brazil,North Korea,2,1,3,1,H,1,1,0,1,0,0,True
2010-06-15,FIFA World Cup,1.0,Ivory Coast,Portugal,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-15,FIFA World Cup,1.0,New Zealand,Slovakia,1,1,2,0,D,1,0,0,0,1,0,True
2010-06-16,FIFA World Cup,1.0,Honduras,Chile,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-16,FIFA World Cup,1.0,South Africa,Uruguay,0,3,3,-3,A,0,1,0,0,0,1,False
2010-06-16,FIFA World Cup,1.0,Spain,Switzerland,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-17,FIFA World Cup,1.0,Argentina,South Korea,4,1,5,3,H,1,1,1,1,0,0,True
2010-06-17,FIFA World Cup,1.0,France,Mexico,0,2,2,-2,A,0,0,0,0,0,1,True
2010-06-17,FIFA World Cup,1.0,Greece,Nigeria,2,1,3,1,H,1,1,0,1,0,0,True
2010-06-18,FIFA World Cup,1.0,England,Algeria,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-18,FIFA World Cup,1.0,Germany,Serbia,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-18,Baltic Cup,0.6,Lithuania,Latvia,0,0,0,0,D,0,0,0,0,1,0,False
2010-06-18,FIFA World Cup,1.0,Slovenia,USA,2,2,4,0,D,1,1,1,0,1,0,True
2010-06-19,FIFA World Cup,1.0,Cameroon,Denmark,1,2,3,-1,A,1,1,0,0,0,1,True
2010-06-19,Baltic Cup,0.6,Estonia,Latvia,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-19,FIFA World Cup,1.0,Ghana,Australia,1,1,2,0,D,1,0,0,0,1,0,True
2010-06-19,FIFA World Cup,1.0,Netherlands,Japan,1,0,1,1,H,0,0,0,1,0,0,True
2010-06-19,Friendly,0.1,Niger,Chad,1,1,2,0,D,1,0,0,0,1,0,False
2010-06-19,Friendly,0.1,Northern Mariana Islands,Guam,1,1,2,0,D,1,0,0,0,1,0,False
2010-06-20,FIFA World Cup,1.0,Brazil,Ivory Coast,3,1,4,2,H,1,1,1,1,0,0,True
2010-06-20,FIFA World Cup,1.0,Italy,New Zealand,1,1,2,0,D,1,0,0,0,1,0,True
2010-06-20,Baltic Cup,0.6,Lithuania,Estonia,2,0,2,2,H,0,0,0,1,0,0,False
2010-06-20,FIFA World Cup,1.0,Slovakia,Paraguay,0,2,2,-2,A,0,0,0,0,0,1,True
2010-06-20,Friendly,0.1,Sudan,Tunisia,2,6,8,-4,A,1,1,1,0,0,1,False
2010-06-21,FIFA World Cup,1.0,Chile,Switzerland,1,0,1,1,H,0,0,0,1,0,0,True
2010-06-21,FIFA World Cup,1.0,Portugal,North Korea,7,0,7,7,H,0,1,1,1,0,0,True
2010-06-21,FIFA World Cup,1.0,Spain,Honduras,2,0,2,2,H,0,0,0,1,0,0,True
2010-06-22,FIFA World Cup,1.0,Greece,Argentina,0,2,2,-2,A,0,0,0,0,0,1,True
2010-06-22,FIFA World Cup,1.0,Mexico,Uruguay,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-22,FIFA World Cup,1.0,Nigeria,South Korea,2,2,4,0,D,1,1,1,0,1,0,True
2010-06-22,FIFA World Cup,1.0,South Africa,France,2,1,3,1,H,1,1,0,1,0,0,False
2010-06-23,FIFA World Cup,1.0,Australia,Serbia,2,1,3,1,H,1,1,0,1,0,0,True
2010-06-23,FIFA World Cup,1.0,Ghana,Germany,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-23,FIFA World Cup,1.0,Slovenia,England,0,1,1,-1,A,0,0,0,0,0,1,True
2010-06-23,FIFA World Cup,1.0,USA,Algeria,1,0,1,1,H,0,0,0,1,0,0,True
2010-06-24,FIFA World Cup,1.0,Cameroon,Netherlands,1,2,3,-1,A,1,1,0,0,0,1,True
2010-06-24,FIFA World Cup,1.0,Denmark,Japan,1,3,4,-2,A,1,1,1,0,0,1,True
2010-06-24,FIFA World Cup,1.0,Paraguay,New Zealand,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-24,FIFA World Cup,1.0,Slovakia,Italy,3,2,5,1,H,1,1,1,1,0,0,True
2010-06-25,FIFA World Cup,1.0,Chile,Spain,1,2,3,-1,A,1,1,0,0,0,1,True
2010-06-25,FIFA World Cup,1.0,North Korea,Ivory Coast,0,3,3,-3,A,0,1,0,0,0,1,True
2010-06-25,FIFA World Cup,1.0,Portugal,Brazil,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-25,FIFA World Cup,1.0,Switzerland,Honduras,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-26,Friendly,0.1,China,Tajikistan,4,0,4,4,H,0,1,1,1,0,0,False
2010-06-26,FIFA World Cup,1.0,Uruguay,South Korea,2,1,3,1,H,1,1,0,1,0,0,True
2010-06-26,FIFA World Cup,1.0,USA,Ghana,1,2,3,-1,A,1,1,0,0,0,1,True
2010-06-27,FIFA World Cup,1.0,Argentina,Mexico,3,1,4,2,H,1,1,1,1,0,0,True
2010-06-27,FIFA World Cup,1.0,Germany,England,4,1,5,3,H,1,1,1,1,0,0,True
2010-06-28,FIFA World Cup,1.0,Brazil,Chile,3,0,3,3,H,0,1,0,1,0,0,True
2010-06-28,FIFA World Cup,1.0,Netherlands,Slovakia,2,1,3,1,H,1,1,0,1,0,0,True
2010-06-29,FIFA World Cup,1.0,Paraguay,Japan,0,0,0,0,D,0,0,0,0,1,0,True
2010-06-29,FIFA World Cup,1.0,Spain,Portugal,1,0,1,1,H,0,0,0,1,0,0,True
2010-07-01,African Cup of Nations qualification,0.6,Chad,Togo,2,2,4,0,D,1,1,1,0,1,0,False
2010-07-01,African Cup of Nations qualification,0.6,Tunisia,Botswana,0,1,1,-1,A,0,0,0,0,0,1,False
2010-07-02,FIFA World Cup,1.0,Netherlands,Brazil,2,1,3,1,H,1,1,0,1,0,0,True
2010-07-02,FIFA World Cup,1.0,Uruguay,Ghana,1,1,2,0,D,1,0,0,0,1,0,True
2010-07-03,FIFA World Cup,1.0,Argentina,Germany,0,4,4,-4,A,0,1,1,0,0,1,True
2010-07-03,FIFA World Cup,1.0,Paraguay,Spain,0,1,1,-1,A,0,0,0,0,0,1,True
2010-07-03,Friendly,0.1,Saint Martin,Saint Barthélemy,3,0,3,3,H,0,1,0,1,0,0,False
2010-07-06,FIFA World Cup,1.0,Uruguay,Netherlands,2,3,5,-1,A,1,1,1,0,0,1,True
2010-07-07,FIFA World Cup,1.0,Germany,Spain,0,1,1,-1,A,0,0,0,0,0,1,True
2010-07-09,African Cup of Nations qualification,0.6,Botswana,Chad,1,0,1,1,H,0,0,0,1,0,0,False
2010-07-09,African Cup of Nations qualification,0.6,Togo,Malawi,1,1,2,0,D,1,0,0,0,1,0,False
2010-07-10,FIFA World Cup,1.0,Uruguay,Germany,2,3,5,-1,A,1,1,1,0,0,1,True
2010-07-11,FIFA World Cup,1.0,Netherlands,Spain,0,1,1,-1,A,0,0,0,0,0,1,True
2010-08-04,Friendly,0.1,Botswana,Zimbabwe,2,0,2,2,H,0,0,0,1,0,0,False
2010-08-08,Friendly,0.1,Anguilla,Saint Martin,1,3,4,-2,A,1,1,1,0,0,1,False
2010-08-10,Friendly,0.1,Bosnia and Herzegovina,Qatar,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-10,Friendly,0.1,Italy,Ivory Coast,0,1,1,-1,A,0,0,0,0,0,1,True
2010-08-10,Friendly,0.1,USA,Brazil,0,2,2,-2,A,0,0,0,0,0,1,False
2010-08-11,Friendly,0.1,Albania,Uzbekistan,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Algeria,Gabon,1,2,3,-1,A,1,1,0,0,0,1,False
2010-08-11,Friendly,0.1,Angola,Uruguay,0,2,2,-2,A,0,0,0,0,0,1,True
2010-08-11,Friendly,0.1,Armenia,Iran,1,3,4,-2,A,1,1,1,0,0,1,False
2010-08-11,Friendly,0.1,Austria,Switzerland,0,1,1,-1,A,0,0,0,0,0,1,False
2010-08-11,Friendly,0.1,Azerbaijan,Kuwait,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Benin,Niger,0,0,0,0,D,0,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Bolivia,Colombia,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Burkina Faso,Congo,3,0,3,3,H,0,1,0,1,0,0,True
2010-08-11,African Cup of Nations qualification,0.6,Chad,Tunisia,1,3,4,-2,A,1,1,1,0,0,1,False
2010-08-11,Friendly,0.1,China,Bahrain,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Cyprus,Andorra,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Czech Republic,Latvia,4,1,5,3,H,1,1,1,1,0,0,False
2010-08-11,Friendly,0.1,Denmark,Germany,2,2,4,0,D,1,1,1,0,1,0,False
2010-08-11,Friendly,0.1,Egypt,Congo DR,6,3,9,3,H,1,1,1,1,0,0,False
2010-08-11,Friendly,0.1,England,Hungary,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,UEFA Euro qualification,0.85,Estonia,Faroe Islands,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Finland,Belgium,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Iceland,Liechtenstein,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Republic of Ireland,Argentina,0,1,1,-1,A,0,0,0,0,0,1,False
2010-08-11,Friendly,0.1,Kazakhstan,Oman,3,1,4,2,H,1,1,1,1,0,0,False
2010-08-11,Friendly,0.1,South Korea,Nigeria,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Lithuania,Belarus,0,2,2,-2,A,0,0,0,0,0,1,False
2010-08-11,African Cup of Nations qualification,0.6,Malawi,Botswana,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Mali,Guinea,0,2,2,-2,A,0,0,0,0,0,1,True
2010-08-11,Friendly,0.1,Malta,North Macedonia,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Mauritania,Palestine,0,0,0,0,D,0,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Mexico,Spain,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Moldova,Georgia,0,0,0,0,D,0,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Montenegro,Northern Ireland,2,0,2,2,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Morocco,Equatorial Guinea,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Mozambique,Eswatini,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Norway,France,2,1,3,1,H,1,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Panama,Venezuela,3,1,4,2,H,1,1,1,1,0,0,False
2010-08-11,Friendly,0.1,Paraguay,Costa Rica,2,0,2,2,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Poland,Cameroon,0,3,3,-3,A,0,1,0,0,0,1,False
2010-08-11,Friendly,0.1,Russia,Bulgaria,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Saudi Arabia,Togo,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Senegal,Cape Verde,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Serbia,Greece,0,1,1,-1,A,0,0,0,0,0,1,False
2010-08-11,Friendly,0.1,Slovakia,Croatia,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Slovenia,Australia,2,0,2,2,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,South Africa,Ghana,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Sweden,Scotland,3,0,3,3,H,0,1,0,1,0,0,False
2010-08-11,Friendly,0.1,Tanzania,Kenya,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Thailand,Singapore,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Trinidad and Tobago,Jamaica,1,3,4,-2,A,1,1,1,0,0,1,False
2010-08-11,Friendly,0.1,Turkey,Romania,2,0,2,2,H,0,0,0,1,0,0,False
2010-08-11,Friendly,0.1,Uganda,Zambia,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Ukraine,Netherlands,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-11,Friendly,0.1,Wales,Luxembourg,5,1,6,4,H,1,1,1,1,0,0,False
2010-08-18,Friendly,0.1,Ethiopia,Kenya,0,3,3,-3,A,0,1,0,0,0,1,False
2010-08-20,Friendly,0.1,Madagascar,Mayotte,0,0,0,0,D,0,0,0,0,1,0,False
2010-08-26,Friendly,0.1,Saint Lucia,Martinique,1,3,4,-2,A,1,1,1,0,0,1,False
2010-08-28,Friendly,0.1,Saint Kitts and Nevis,Antigua and Barbuda,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-28,Friendly,0.1,Saint Lucia,Martinique,1,1,2,0,D,1,0,0,0,1,0,False
2010-08-29,Friendly,0.1,Ethiopia,Chad,1,0,1,1,H,0,0,0,1,0,0,False
2010-08-29,Friendly,0.1,Madagascar,Comoros,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-02,UEFA Euro qualification,0.85,Israel,Malta,3,1,4,2,H,1,1,1,1,0,0,False
2010-09-03,African Cup of Nations qualification,0.6,Algeria,Tanzania,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,Andorra,Russia,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Armenia,Republic of Ireland,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Belgium,Germany,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-03,Friendly,0.1,China,Iran,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,England,Bulgaria,4,0,4,4,H,0,1,1,1,0,0,False
2010-09-03,UEFA Euro qualification,0.85,Estonia,Italy,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Faroe Islands,Serbia,0,3,3,-3,A,0,1,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,France,Belarus,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Greece,Georgia,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,Iceland,Norway,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Kazakhstan,Turkey,0,3,3,-3,A,0,1,0,0,0,1,False
2010-09-03,Friendly,0.1,Kuwait,Syria,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-03,UEFA Euro qualification,0.85,Latvia,Croatia,0,3,3,-3,A,0,1,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Liechtenstein,Spain,0,4,4,-4,A,0,1,1,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Lithuania,Scotland,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,Luxembourg,Bosnia and Herzegovina,0,3,3,-3,A,0,1,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Moldova,Finland,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-03,UEFA Euro qualification,0.85,Montenegro,Wales,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-03,Friendly,0.1,Oman,Malaysia,3,0,3,3,H,0,1,0,1,0,0,True
2010-09-03,Friendly,0.1,Panama,Costa Rica,2,2,4,0,D,1,1,1,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,Portugal,Cyprus,4,4,8,0,D,1,1,1,0,1,0,False
2010-09-03,Friendly,0.1,Qatar,Bahrain,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,Romania,Albania,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-03,UEFA Euro qualification,0.85,San Marino,Netherlands,0,5,5,-5,A,0,1,1,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Slovakia,North Macedonia,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-03,UEFA Euro qualification,0.85,Slovenia,Northern Ireland,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-03,UEFA Euro qualification,0.85,Sweden,Hungary,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-03,Friendly,0.1,Switzerland,Australia,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-03,Friendly,0.1,Venezuela,Colombia,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-04,African Cup of Nations qualification,0.6,Botswana,Togo,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-04,Friendly,0.1,Canada,Peru,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-04,African Cup of Nations qualification,0.6,Cape Verde,Mali,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-04,Friendly,0.1,El Salvador,Honduras,2,2,4,0,D,1,1,1,0,1,0,True
2010-09-04,Friendly,0.1,Guatemala,Nicaragua,5,0,5,5,H,0,1,1,1,0,0,True
2010-09-04,African Cup of Nations qualification,0.6,Gambia,Namibia,3,1,4,2,H,1,1,1,1,0,0,False
2010-09-04,African Cup of Nations qualification,0.6,Guinea-Bissau,Kenya,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-04,African Cup of Nations qualification,0.6,Ivory Coast,Rwanda,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-04,Friendly,0.1,Japan,Paraguay,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-04,African Cup of Nations qualification,0.6,Mauritius,Cameroon,1,3,4,-2,A,1,1,1,0,0,1,False
2010-09-04,Friendly,0.1,Mexico,Ecuador,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-04,African Cup of Nations qualification,0.6,Morocco,Central African Republic,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-04,Friendly,0.1,Poland,Ukraine,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-04,African Cup of Nations qualification,0.6,South Africa,Niger,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-04,African Cup of Nations qualification,0.6,Sudan,Congo,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-04,Friendly,0.1,Thailand,India,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-04,African Cup of Nations qualification,0.6,Tunisia,Malawi,2,2,4,0,D,1,1,1,0,1,0,False
2010-09-04,African Cup of Nations qualification,0.6,Uganda,Angola,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-05,African Cup of Nations qualification,0.6,Benin,Burundi,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-05,African Cup of Nations qualification,0.6,Congo DR,Senegal,2,4,6,-2,A,1,1,1,0,0,1,False
2010-09-05,African Cup of Nations qualification,0.6,Egypt,Sierra Leone,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-05,African Cup of Nations qualification,0.6,Ethiopia,Guinea,1,4,5,-3,A,1,1,1,0,0,1,False
2010-09-05,Friendly,0.1,Jamaica,Costa Rica,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-05,African Cup of Nations qualification,0.6,Liberia,Zimbabwe,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-05,African Cup of Nations qualification,0.6,Mozambique,Libya,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-05,African Cup of Nations qualification,0.6,Nigeria,Madagascar,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-05,African Cup of Nations qualification,0.6,Eswatini,Ghana,0,3,3,-3,A,0,1,0,0,0,1,False
2010-09-05,African Cup of Nations qualification,0.6,Zambia,Comoros,4,0,4,4,H,0,1,1,1,0,0,False
2010-09-06,Friendly,0.1,Burkina Faso,Gabon,1,1,2,0,D,1,0,0,0,1,0,True
2010-09-07,UEFA Euro qualification,0.85,Albania,Luxembourg,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-07,Friendly,0.1,Argentina,Spain,4,1,5,3,H,1,1,1,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Austria,Kazakhstan,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-07,Friendly,0.1,Bahrain,Togo,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Belarus,Romania,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Bosnia and Herzegovina,France,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-07,UEFA Euro qualification,0.85,Bulgaria,Montenegro,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-07,Friendly,0.1,Canada,Honduras,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,Friendly,0.1,China,Paraguay,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Croatia,Greece,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Czech Republic,Lithuania,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-07,UEFA Euro qualification,0.85,Denmark,Iceland,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-07,Friendly,0.1,El Salvador,Guatemala,0,2,2,-2,A,0,0,0,0,0,1,True
2010-09-07,Friendly,0.1,Estonia,Uzbekistan,3,3,6,0,D,1,1,1,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Georgia,Israel,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Germany,Azerbaijan,6,1,7,5,H,1,1,1,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Hungary,Moldova,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Republic of Ireland,Andorra,3,1,4,2,H,1,1,1,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Italy,Faroe Islands,5,0,5,5,H,0,1,1,1,0,0,False
2010-09-07,Friendly,0.1,Jamaica,Peru,1,2,3,-1,A,1,1,0,0,0,1,True
2010-09-07,Friendly,0.1,Japan,Guatemala,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,Friendly,0.1,South Korea,Iran,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-07,UEFA Euro qualification,0.85,North Macedonia,Armenia,2,2,4,0,D,1,1,1,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Malta,Latvia,0,2,2,-2,A,0,0,0,0,0,1,False
2010-09-07,Friendly,0.1,Mexico,Colombia,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Netherlands,Finland,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Norway,Portugal,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-07,Friendly,0.1,Panama,Trinidad and Tobago,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-07,Friendly,0.1,Poland,Australia,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-07,Friendly,0.1,Qatar,Oman,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Russia,Slovakia,0,1,1,-1,A,0,0,0,0,0,1,False
2010-09-07,UEFA Euro qualification,0.85,Scotland,Liechtenstein,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Serbia,Slovenia,1,1,2,0,D,1,0,0,0,1,0,False
2010-09-07,UEFA Euro qualification,0.85,Sweden,San Marino,6,0,6,6,H,0,1,1,1,0,0,False
2010-09-07,UEFA Euro qualification,0.85,Switzerland,England,1,3,4,-2,A,1,1,1,0,0,1,False
2010-09-07,UEFA Euro qualification,0.85,Turkey,Belgium,3,2,5,1,H,1,1,1,1,0,0,False
2010-09-07,Friendly,0.1,Ukraine,Chile,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-07,Friendly,0.1,United Arab Emirates,Kuwait,3,0,3,3,H,0,1,0,1,0,0,False
2010-09-07,Friendly,0.1,Venezuela,Ecuador,1,0,1,1,H,0,0,0,1,0,0,False
2010-09-07,Friendly,0.1,Yemen,Syria,2,1,3,1,H,1,1,0,1,0,0,False
2010-09-08,Friendly,0.1,India,Thailand,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-10,Friendly,0.1,Belize,Trinidad and Tobago,0,0,0,0,D,0,0,0,0,1,0,False
2010-09-10,Friendly,0.1,Saint Lucia,Saint Vincent and the Grenadines,1,5,6,-4,A,1,1,1,0,0,1,False
2010-09-11,Friendly,0.1,French Guiana,Suriname,1,2,3,-1,A,1,1,0,0,0,1,False
2010-09-15,Friendly,0.1,India,Namibia,2,0,2,2,H,0,0,0,1,0,0,False
2010-09-16,Friendly,0.1,Jordan,Iraq,4,1,5,3,H,1,1,1,1,0,0,False
2010-09-18,Friendly,0.1,Anguilla,British Virgin Islands,1,2,3,-1,A,1,1,0,0,0,1,True
